i,t,y,x0,x1
436,9,0.0,1.0,1.0
437,0,1.0,1.0,1.0
437,1,0.0,1.0,0.0
437,2,0.0,1.0,1.0
437,3,1.0,1.0,1.0
437,4,1.0,1.0,1.0
437,5,1.0,1.0,1.0
437,6,1.0,1.0,0.0
437,7,0.0,1.0,0.0
437,8,0.0,1.0,1.0
437,9,0.0,1.0,0.0
438,0,0.0,1.0,1.0
438,1,0.0,1.0,1.0
438,2,1.0,1.0,1.0
438,3,0.0,1.0,1.0
438,4,1.0,1.0,1.0
438,5,1.0,1.0,0.0
438,6,1.0,1.0,1.0
438,7,0.0,1.0,1.0
438,8,1.0,1.0,0.0
438,9,1.0,1.0,1.0
439,0,0.0,1.0,0.0
439,1,1.0,1.0,0.0
439,2,1.0,1.0,1.0
439,3,1.0,1.0,0.0
439,4,0.0,1.0,0.0
439,5,1.0,1.0,0.0
439,6,1.0,1.0,0.0
439,7,1.0,1.0,1.0
439,8,0.0,1.0,0.0
439,9,1.0,1.0,1.0
440,0,1.0,1.0,1.0
440,1,1.0,1.0,0.0
440,2,1.0,1.0,0.0
440,3,1.0,1.0,0.0
440,4,1.0,1.0,1.0
440,5,0.0,1.0,1.0
440,6,1.0,1.0,1.0
440,7,1.0,1.0,1.0
440,8,0.0,1.0,1.0
440,9,1.0,1.0,0.0
441,0,1.0,1.0,1.0
441,1,0.0,1.0,1.0
441,2,1.0,1.0,1.0
441,3,1.0,1.0,1.0
441,4,1.0,1.0,1.0
441,5,1.0,1.0,0.0
441,6,1.0,1.0,0.0
441,7,1.0,1.0,0.0
441,8,1.0,1.0,1.0
441,9,1.0,1.0,0.0
442,0,0.0,1.0,1.0
442,1,1.0,1.0,0.0
442,2,1.0,1.0,1.0
442,3,0.0,1.0,1.0
442,4,1.0,1.0,0.0
442,5,0.0,1.0,1.0
442,6,1.0,1.0,0.0
442,7,0.0,1.0,0.0
442,8,1.0,1.0,1.0
442,9,1.0,1.0,1.0
443,0,1.0,1.0,1.0
443,1,0.0,1.0,1.0
443,2,0.0,1.0,0.0
443,3,0.0,1.0,0.0
443,4,1.0,1.0,1.0
443,5,1.0,1.0,0.0
443,6,1.0,1.0,1.0
443,7,1.0,1.0,1.0
443,8,1.0,1.0,1.0
443,9,0.0,1.0,0.0
444,0,1.0,1.0,0.0
444,1,1.0,1.0,0.0
444,2,1.0,1.0,0.0
444,3,1.0,1.0,1.0
444,4,1.0,1.0,0.0
444,5,1.0,1.0,1.0
444,6,1.0,1.0,1.0
444,7,1.0,1.0,1.0
444,8,1.0,1.0,1.0
444,9,1.0,1.0,1.0
445,0,1.0,1.0,1.0
445,1,1.0,1.0,0.0
445,2,1.0,1.0,0.0
445,3,0.0,1.0,1.0
445,4,1.0,1.0,1.0
445,5,1.0,1.0,1.0
445,6,1.0,1.0,1.0
445,7,1.0,1.0,0.0
445,8,1.0,1.0,1.0
445,9,1.0,1.0,1.0
446,0,0.0,1.0,0.0
446,1,1.0,1.0,1.0
446,2,1.0,1.0,1.0
446,3,1.0,1.0,1.0
446,4,1.0,1.0,1.0
446,5,1.0,1.0,0.0
446,6,1.0,1.0,1.0
446,7,0.0,1.0,1.0
446,8,1.0,1.0,0.0
446,9,0.0,1.0,1.0
447,0,1.0,1.0,1.0
447,1,1.0,1.0,1.0
447,2,1.0,1.0,1.0
447,3,1.0,1.0,1.0
447,4,1.0,1.0,0.0
447,5,1.0,1.0,1.0
447,6,1.0,1.0,1.0
447,7,0.0,1.0,0.0
447,8,1.0,1.0,0.0
447,9,0.0,1.0,1.0
448,0,0.0,1.0,0.0
448,1,1.0,1.0,1.0
448,2,0.0,1.0,1.0
448,3,0.0,1.0,1.0
448,4,0.0,1.0,0.0
448,5,1.0,1.0,1.0
448,6,1.0,1.0,0.0
448,7,1.0,1.0,1.0
448,8,1.0,1.0,1.0
448,9,0.0,1.0,1.0
449,0,1.0,1.0,0.0
449,1,1.0,1.0,1.0
449,2,1.0,1.0,0.0
449,3,1.0,1.0,1.0
449,4,1.0,1.0,1.0
449,5,1.0,1.0,0.0
449,6,1.0,1.0,1.0
449,7,1.0,1.0,0.0
449,8,1.0,1.0,1.0
449,9,1.0,1.0,0.0
450,0,1.0,1.0,1.0
450,1,1.0,1.0,1.0
450,2,1.0,1.0,0.0
450,3,1.0,1.0,1.0
450,4,1.0,1.0,0.0
450,5,1.0,1.0,1.0
450,6,0.0,1.0,0.0
450,7,0.0,1.0,0.0
450,8,1.0,1.0,0.0
450,9,1.0,1.0,1.0
451,0,0.0,1.0,0.0
451,1,1.0,1.0,0.0
451,2,1.0,1.0,1.0
451,3,1.0,1.0,1.0
451,4,1.0,1.0,0.0
451,5,0.0,1.0,0.0
451,6,1.0,1.0,1.0
451,7,0.0,1.0,0.0
451,8,1.0,1.0,0.0
451,9,1.0,1.0,0.0
452,0,1.0,1.0,0.0
452,1,1.0,1.0,1.0
452,2,1.0,1.0,0.0
452,3,1.0,1.0,0.0
452,4,0.0,1.0,1.0
452,5,1.0,1.0,1.0
452,6,1.0,1.0,1.0
452,7,1.0,1.0,1.0
452,8,1.0,1.0,0.0
452,9,0.0,1.0,1.0
453,0,1.0,1.0,1.0
453,1,1.0,1.0,1.0
453,2,0.0,1.0,1.0
453,3,1.0,1.0,1.0
453,4,1.0,1.0,0.0
453,5,1.0,1.0,1.0
453,6,1.0,1.0,0.0
453,7,1.0,1.0,0.0
453,8,1.0,1.0,1.0
453,9,1.0,1.0,1.0
454,0,1.0,1.0,0.0
454,1,1.0,1.0,0.0
454,2,1.0,1.0,1.0
454,3,1.0,1.0,0.0
454,4,0.0,1.0,0.0
454,5,1.0,1.0,1.0
454,6,0.0,1.0,1.0
454,7,1.0,1.0,1.0
454,8,1.0,1.0,1.0
454,9,1.0,1.0,1.0
455,0,1.0,1.0,0.0
455,1,0.0,1.0,0.0
455,2,1.0,1.0,0.0
455,3,1.0,1.0,1.0
455,4,1.0,1.0,1.0
455,5,1.0,1.0,1.0
455,6,1.0,1.0,1.0
455,7,1.0,1.0,1.0
455,8,0.0,1.0,0.0
455,9,1.0,1.0,0.0
456,0,1.0,1.0,1.0
456,1,1.0,1.0,1.0
456,2,1.0,1.0,0.0
456,3,1.0,1.0,1.0
456,4,1.0,1.0,0.0
456,5,1.0,1.0,0.0
456,6,1.0,1.0,1.0
456,7,1.0,1.0,0.0
456,8,1.0,1.0,1.0
456,9,1.0,1.0,1.0
457,0,1.0,1.0,1.0
457,1,0.0,1.0,0.0
457,2,0.0,1.0,0.0
457,3,0.0,1.0,1.0
457,4,0.0,1.0,1.0
457,5,1.0,1.0,1.0
457,6,1.0,1.0,1.0
457,7,0.0,1.0,0.0
457,8,1.0,1.0,1.0
457,9,1.0,1.0,0.0
458,0,1.0,1.0,0.0
458,1,1.0,1.0,1.0
458,2,1.0,1.0,1.0
458,3,1.0,1.0,0.0
458,4,1.0,1.0,0.0
458,5,1.0,1.0,0.0
458,6,0.0,1.0,0.0
458,7,1.0,1.0,1.0
458,8,1.0,1.0,0.0
458,9,1.0,1.0,1.0
459,0,0.0,1.0,0.0
459,1,1.0,1.0,0.0
459,2,1.0,1.0,0.0
459,3,1.0,1.0,0.0
459,4,1.0,1.0,0.0
459,5,1.0,1.0,1.0
459,6,1.0,1.0,0.0
459,7,1.0,1.0,0.0
459,8,1.0,1.0,1.0
459,9,1.0,1.0,1.0
460,0,1.0,1.0,0.0
460,1,1.0,1.0,0.0
460,2,1.0,1.0,0.0
460,3,1.0,1.0,1.0
460,4,1.0,1.0,1.0
460,5,1.0,1.0,1.0
460,6,0.0,1.0,1.0
460,7,1.0,1.0,0.0
460,8,1.0,1.0,1.0
460,9,1.0,1.0,0.0
461,0,1.0,1.0,0.0
461,1,1.0,1.0,1.0
461,2,1.0,1.0,1.0
461,3,1.0,1.0,1.0
461,4,0.0,1.0,1.0
461,5,1.0,1.0,1.0
461,6,1.0,1.0,0.0
461,7,1.0,1.0,1.0
461,8,1.0,1.0,1.0
461,9,1.0,1.0,1.0
462,0,1.0,1.0,0.0
462,1,1.0,1.0,1.0
462,2,1.0,1.0,1.0
462,3,1.0,1.0,0.0
462,4,1.0,1.0,0.0
462,5,1.0,1.0,0.0
462,6,1.0,1.0,1.0
462,7,1.0,1.0,1.0
462,8,1.0,1.0,1.0
462,9,1.0,1.0,0.0
463,0,1.0,1.0,1.0
463,1,1.0,1.0,1.0
463,2,0.0,1.0,0.0
463,3,0.0,1.0,1.0
463,4,0.0,1.0,0.0
463,5,1.0,1.0,1.0
463,6,1.0,1.0,1.0
463,7,0.0,1.0,0.0
463,8,0.0,1.0,0.0
463,9,0.0,1.0,0.0
464,0,1.0,1.0,1.0
464,1,1.0,1.0,1.0
464,2,0.0,1.0,0.0
464,3,1.0,1.0,1.0
464,4,1.0,1.0,0.0
464,5,0.0,1.0,0.0
464,6,1.0,1.0,1.0
464,7,1.0,1.0,1.0
464,8,0.0,1.0,0.0
464,9,1.0,1.0,1.0
465,0,1.0,1.0,1.0
465,1,1.0,1.0,0.0
465,2,1.0,1.0,0.0
465,3,0.0,1.0,1.0
465,4,1.0,1.0,0.0
465,5,0.0,1.0,0.0
465,6,1.0,1.0,0.0
465,7,1.0,1.0,1.0
465,8,1.0,1.0,1.0
465,9,1.0,1.0,1.0
466,0,0.0,1.0,1.0
466,1,1.0,1.0,0.0
466,2,0.0,1.0,0.0
466,3,1.0,1.0,1.0
466,4,1.0,1.0,0.0
466,5,1.0,1.0,0.0
466,6,0.0,1.0,1.0
466,7,1.0,1.0,0.0
466,8,1.0,1.0,1.0
466,9,1.0,1.0,0.0
467,0,0.0,1.0,1.0
467,1,1.0,1.0,0.0
467,2,1.0,1.0,1.0
467,3,1.0,1.0,1.0
467,4,1.0,1.0,1.0
467,5,1.0,1.0,1.0
467,6,0.0,1.0,0.0
467,7,1.0,1.0,0.0
467,8,1.0,1.0,1.0
467,9,1.0,1.0,1.0
468,0,1.0,1.0,0.0
468,1,1.0,1.0,1.0
468,2,1.0,1.0,1.0
468,3,0.0,1.0,0.0
468,4,1.0,1.0,0.0
468,5,1.0,1.0,1.0
468,6,1.0,1.0,1.0
468,7,0.0,1.0,1.0
468,8,1.0,1.0,0.0
468,9,0.0,1.0,1.0
469,0,1.0,1.0,0.0
469,1,0.0,1.0,0.0
469,2,0.0,1.0,0.0
469,3,1.0,1.0,1.0
469,4,1.0,1.0,0.0
469,5,1.0,1.0,1.0
469,6,1.0,1.0,1.0
469,7,1.0,1.0,1.0
469,8,1.0,1.0,1.0
469,9,1.0,1.0,1.0
470,0,1.0,1.0,1.0
470,1,1.0,1.0,0.0
470,2,1.0,1.0,1.0
470,3,1.0,1.0,0.0
470,4,1.0,1.0,1.0
470,5,1.0,1.0,0.0
470,6,1.0,1.0,0.0
470,7,1.0,1.0,0.0
470,8,1.0,1.0,0.0
470,9,1.0,1.0,0.0
471,0,1.0,1.0,0.0
471,1,1.0,1.0,0.0
471,2,1.0,1.0,0.0
471,3,1.0,1.0,0.0
471,4,1.0,1.0,0.0
471,5,0.0,1.0,1.0
471,6,0.0,1.0,1.0
471,7,1.0,1.0,1.0
471,8,1.0,1.0,0.0
471,9,1.0,1.0,1.0
472,0,1.0,1.0,1.0
472,1,1.0,1.0,0.0
472,2,1.0,1.0,0.0
472,3,1.0,1.0,0.0
472,4,0.0,1.0,0.0
472,5,1.0,1.0,1.0
472,6,1.0,1.0,0.0
472,7,0.0,1.0,1.0
472,8,1.0,1.0,0.0
472,9,1.0,1.0,1.0
473,0,0.0,1.0,0.0
473,1,1.0,1.0,1.0
473,2,0.0,1.0,1.0
473,3,0.0,1.0,1.0
473,4,0.0,1.0,1.0
473,5,1.0,1.0,1.0
473,6,0.0,1.0,0.0
473,7,0.0,1.0,0.0
473,8,1.0,1.0,1.0
473,9,0.0,1.0,1.0
474,0,1.0,1.0,0.0
474,1,1.0,1.0,0.0
474,2,1.0,1.0,0.0
474,3,1.0,1.0,1.0
474,4,1.0,1.0,1.0
474,5,0.0,1.0,0.0
474,6,1.0,1.0,1.0
474,7,1.0,1.0,0.0
474,8,1.0,1.0,0.0
474,9,1.0,1.0,1.0
475,0,0.0,1.0,0.0
475,1,1.0,1.0,1.0
475,2,1.0,1.0,1.0
475,3,1.0,1.0,1.0
475,4,1.0,1.0,0.0
475,5,1.0,1.0,0.0
475,6,0.0,1.0,0.0
475,7,1.0,1.0,1.0
475,8,0.0,1.0,1.0
475,9,1.0,1.0,0.0
476,0,1.0,1.0,1.0
476,1,1.0,1.0,0.0
476,2,1.0,1.0,1.0
476,3,0.0,1.0,0.0
476,4,0.0,1.0,0.0
476,5,1.0,1.0,1.0
476,6,0.0,1.0,0.0
476,7,0.0,1.0,0.0
476,8,0.0,1.0,0.0
476,9,1.0,1.0,1.0
477,0,1.0,1.0,1.0
477,1,1.0,1.0,1.0
477,2,0.0,1.0,0.0
477,3,1.0,1.0,1.0
477,4,1.0,1.0,0.0
477,5,0.0,1.0,0.0
477,6,1.0,1.0,0.0
477,7,1.0,1.0,1.0
477,8,1.0,1.0,0.0
477,9,1.0,1.0,0.0
478,0,1.0,1.0,1.0
478,1,1.0,1.0,0.0
478,2,1.0,1.0,1.0
478,3,1.0,1.0,1.0
478,4,0.0,1.0,0.0
478,5,0.0,1.0,1.0
478,6,0.0,1.0,0.0
478,7,1.0,1.0,0.0
478,8,1.0,1.0,0.0
478,9,0.0,1.0,0.0
479,0,1.0,1.0,0.0
479,1,0.0,1.0,0.0
479,2,1.0,1.0,1.0
479,3,1.0,1.0,0.0
479,4,1.0,1.0,1.0
479,5,1.0,1.0,1.0
479,6,0.0,1.0,0.0
479,7,1.0,1.0,1.0
479,8,0.0,1.0,1.0
479,9,1.0,1.0,1.0
480,0,1.0,1.0,1.0
480,1,1.0,1.0,1.0
480,2,1.0,1.0,0.0
480,3,1.0,1.0,1.0
480,4,0.0,1.0,1.0
480,5,0.0,1.0,0.0
480,6,1.0,1.0,1.0
480,7,0.0,1.0,0.0
480,8,0.0,1.0,1.0
480,9,0.0,1.0,1.0
481,0,1.0,1.0,1.0
481,1,1.0,1.0,1.0
481,2,1.0,1.0,1.0
481,3,1.0,1.0,0.0
481,4,1.0,1.0,0.0
481,5,1.0,1.0,1.0
481,6,1.0,1.0,1.0
481,7,0.0,1.0,1.0
481,8,1.0,1.0,0.0
481,9,1.0,1.0,1.0
482,0,1.0,1.0,0.0
482,1,1.0,1.0,0.0
482,2,1.0,1.0,1.0
482,3,0.0,1.0,1.0
482,4,0.0,1.0,0.0
482,5,1.0,1.0,0.0
482,6,1.0,1.0,0.0
482,7,0.0,1.0,1.0
482,8,1.0,1.0,0.0
482,9,1.0,1.0,0.0
483,0,1.0,1.0,0.0
483,1,1.0,1.0,1.0
483,2,0.0,1.0,0.0
483,3,1.0,1.0,1.0
483,4,0.0,1.0,0.0
483,5,0.0,1.0,0.0
483,6,0.0,1.0,0.0
483,7,0.0,1.0,0.0
483,8,0.0,1.0,1.0
483,9,1.0,1.0,1.0
484,0,1.0,1.0,0.0
484,1,1.0,1.0,0.0
484,2,1.0,1.0,0.0
484,3,1.0,1.0,0.0
484,4,0.0,1.0,0.0
484,5,0.0,1.0,0.0
484,6,1.0,1.0,1.0
484,7,0.0,1.0,1.0
484,8,1.0,1.0,0.0
484,9,0.0,1.0,0.0
485,0,1.0,1.0,1.0
485,1,0.0,1.0,1.0
485,2,1.0,1.0,0.0
485,3,1.0,1.0,0.0
485,4,1.0,1.0,1.0
485,5,1.0,1.0,1.0
485,6,1.0,1.0,1.0
485,7,1.0,1.0,1.0
485,8,1.0,1.0,0.0
485,9,1.0,1.0,1.0
486,0,0.0,1.0,1.0
486,1,1.0,1.0,1.0
486,2,0.0,1.0,0.0
486,3,1.0,1.0,0.0
486,4,1.0,1.0,0.0
486,5,1.0,1.0,1.0
486,6,0.0,1.0,0.0
486,7,0.0,1.0,0.0
486,8,0.0,1.0,1.0
486,9,1.0,1.0,1.0
487,0,1.0,1.0,1.0
487,1,1.0,1.0,0.0
487,2,0.0,1.0,0.0
487,3,1.0,1.0,0.0
487,4,1.0,1.0,1.0
487,5,0.0,1.0,0.0
487,6,0.0,1.0,1.0
487,7,0.0,1.0,1.0
487,8,1.0,1.0,0.0
487,9,0.0,1.0,1.0
488,0,1.0,1.0,1.0
488,1,1.0,1.0,1.0
488,2,1.0,1.0,1.0
488,3,1.0,1.0,0.0
488,4,0.0,1.0,1.0
488,5,0.0,1.0,1.0
488,6,1.0,1.0,1.0
488,7,1.0,1.0,1.0
488,8,1.0,1.0,0.0
488,9,1.0,1.0,0.0
489,0,1.0,1.0,1.0
489,1,1.0,1.0,1.0
489,2,1.0,1.0,1.0
489,3,1.0,1.0,0.0
489,4,1.0,1.0,1.0
489,5,1.0,1.0,0.0
489,6,0.0,1.0,1.0
489,7,1.0,1.0,1.0
489,8,1.0,1.0,0.0
489,9,0.0,1.0,0.0
490,0,1.0,1.0,1.0
490,1,0.0,1.0,1.0
490,2,0.0,1.0,0.0
490,3,1.0,1.0,1.0
490,4,1.0,1.0,0.0
490,5,1.0,1.0,1.0
490,6,1.0,1.0,0.0
490,7,1.0,1.0,1.0
490,8,0.0,1.0,1.0
490,9,0.0,1.0,0.0
491,0,1.0,1.0,0.0
491,1,1.0,1.0,1.0
491,2,1.0,1.0,1.0
491,3,1.0,1.0,1.0
491,4,1.0,1.0,1.0
491,5,0.0,1.0,0.0
491,6,1.0,1.0,0.0
491,7,1.0,1.0,1.0
491,8,1.0,1.0,0.0
491,9,0.0,1.0,0.0
492,0,1.0,1.0,1.0
492,1,1.0,1.0,1.0
492,2,0.0,1.0,0.0
492,3,1.0,1.0,1.0
492,4,1.0,1.0,0.0
492,5,1.0,1.0,0.0
492,6,1.0,1.0,1.0
492,7,1.0,1.0,1.0
492,8,1.0,1.0,1.0
492,9,1.0,1.0,1.0
493,0,0.0,1.0,1.0
493,1,1.0,1.0,0.0
493,2,1.0,1.0,0.0
493,3,1.0,1.0,1.0
493,4,1.0,1.0,0.0
493,5,1.0,1.0,0.0
493,6,0.0,1.0,1.0
493,7,1.0,1.0,0.0
493,8,0.0,1.0,0.0
493,9,0.0,1.0,1.0
494,0,1.0,1.0,0.0
494,1,1.0,1.0,0.0
494,2,1.0,1.0,1.0
494,3,1.0,1.0,0.0
494,4,1.0,1.0,1.0
494,5,0.0,1.0,1.0
494,6,1.0,1.0,0.0
494,7,0.0,1.0,1.0
494,8,1.0,1.0,0.0
494,9,1.0,1.0,0.0
495,0,1.0,1.0,1.0
495,1,1.0,1.0,1.0
495,2,0.0,1.0,0.0
495,3,0.0,1.0,0.0
495,4,0.0,1.0,1.0
495,5,0.0,1.0,1.0
495,6,1.0,1.0,0.0
495,7,0.0,1.0,1.0
495,8,0.0,1.0,1.0
495,9,1.0,1.0,0.0
496,0,1.0,1.0,0.0
496,1,0.0,1.0,1.0
496,2,0.0,1.0,0.0
496,3,1.0,1.0,0.0
496,4,1.0,1.0,0.0
496,5,1.0,1.0,1.0
496,6,1.0,1.0,1.0
496,7,1.0,1.0,1.0
496,8,1.0,1.0,0.0
496,9,0.0,1.0,1.0
497,0,1.0,1.0,1.0
497,1,1.0,1.0,1.0
497,2,1.0,1.0,1.0
497,3,0.0,1.0,1.0
497,4,1.0,1.0,1.0
497,5,1.0,1.0,1.0
497,6,1.0,1.0,1.0
497,7,1.0,1.0,0.0
497,8,1.0,1.0,1.0
497,9,1.0,1.0,0.0
498,0,1.0,1.0,1.0
498,1,1.0,1.0,1.0
498,2,1.0,1.0,1.0
498,3,1.0,1.0,1.0
498,4,0.0,1.0,0.0
498,5,1.0,1.0,0.0
498,6,1.0,1.0,1.0
498,7,1.0,1.0,1.0
498,8,1.0,1.0,1.0
498,9,0.0,1.0,1.0
499,0,0.0,1.0,1.0
499,1,0.0,1.0,0.0
499,2,1.0,1.0,1.0
499,3,0.0,1.0,1.0
499,4,1.0,1.0,1.0
499,5,1.0,1.0,1.0
499,6,1.0,1.0,1.0
499,7,0.0,1.0,0.0
499,8,1.0,1.0,0.0
499,9,1.0,1.0,1.0
500,0,1.0,1.0,1.0
500,1,1.0,1.0,0.0
500,2,1.0,1.0,0.0
500,3,0.0,1.0,1.0
500,4,1.0,1.0,0.0
500,5,0.0,1.0,0.0
500,6,1.0,1.0,0.0
500,7,0.0,1.0,0.0
500,8,1.0,1.0,0.0
500,9,0.0,1.0,0.0
501,0,1.0,1.0,0.0
501,1,0.0,1.0,0.0
501,2,1.0,1.0,0.0
501,3,1.0,1.0,1.0
501,4,1.0,1.0,0.0
501,5,1.0,1.0,0.0
501,6,0.0,1.0,0.0
501,7,1.0,1.0,1.0
501,8,1.0,1.0,0.0
501,9,1.0,1.0,0.0
502,0,1.0,1.0,0.0
502,1,1.0,1.0,1.0
502,2,1.0,1.0,1.0
502,3,1.0,1.0,0.0
502,4,1.0,1.0,0.0
502,5,1.0,1.0,0.0
502,6,1.0,1.0,1.0
502,7,1.0,1.0,0.0
502,8,0.0,1.0,1.0
502,9,0.0,1.0,1.0
503,0,1.0,1.0,0.0
503,1,1.0,1.0,0.0
503,2,1.0,1.0,1.0
503,3,1.0,1.0,0.0
503,4,0.0,1.0,0.0
503,5,0.0,1.0,0.0
503,6,1.0,1.0,1.0
503,7,0.0,1.0,0.0
503,8,1.0,1.0,0.0
503,9,1.0,1.0,1.0
504,0,1.0,1.0,0.0
504,1,0.0,1.0,0.0
504,2,1.0,1.0,0.0
504,3,1.0,1.0,0.0
504,4,0.0,1.0,0.0
504,5,1.0,1.0,0.0
504,6,1.0,1.0,1.0
504,7,1.0,1.0,0.0
504,8,1.0,1.0,0.0
504,9,1.0,1.0,0.0
505,0,1.0,1.0,0.0
505,1,1.0,1.0,0.0
505,2,1.0,1.0,0.0
505,3,1.0,1.0,0.0
505,4,1.0,1.0,1.0
505,5,1.0,1.0,0.0
505,6,1.0,1.0,0.0
505,7,1.0,1.0,1.0
505,8,1.0,1.0,0.0
505,9,0.0,1.0,0.0
506,0,1.0,1.0,1.0
506,1,1.0,1.0,1.0
506,2,0.0,1.0,1.0
506,3,0.0,1.0,1.0
506,4,1.0,1.0,1.0
506,5,1.0,1.0,1.0
506,6,1.0,1.0,0.0
506,7,1.0,1.0,1.0
506,8,1.0,1.0,1.0
506,9,1.0,1.0,0.0
507,0,1.0,1.0,0.0
507,1,1.0,1.0,1.0
507,2,1.0,1.0,0.0
507,3,1.0,1.0,1.0
507,4,1.0,1.0,0.0
507,5,1.0,1.0,0.0
507,6,1.0,1.0,0.0
507,7,1.0,1.0,0.0
507,8,1.0,1.0,1.0
507,9,0.0,1.0,0.0
508,0,0.0,1.0,0.0
508,1,1.0,1.0,0.0
508,2,1.0,1.0,1.0
508,3,1.0,1.0,0.0
508,4,1.0,1.0,1.0
508,5,0.0,1.0,1.0
508,6,1.0,1.0,1.0
508,7,1.0,1.0,1.0
508,8,1.0,1.0,0.0
508,9,1.0,1.0,0.0
509,0,1.0,1.0,0.0
509,1,1.0,1.0,0.0
509,2,1.0,1.0,1.0
509,3,0.0,1.0,0.0
509,4,1.0,1.0,1.0
509,5,1.0,1.0,0.0
509,6,1.0,1.0,0.0
509,7,0.0,1.0,1.0
509,8,1.0,1.0,0.0
509,9,1.0,1.0,0.0
510,0,1.0,1.0,1.0
510,1,1.0,1.0,1.0
510,2,1.0,1.0,1.0
510,3,1.0,1.0,0.0
510,4,1.0,1.0,0.0
510,5,0.0,1.0,1.0
510,6,1.0,1.0,1.0
510,7,1.0,1.0,1.0
510,8,1.0,1.0,1.0
510,9,1.0,1.0,1.0
511,0,1.0,1.0,0.0
511,1,1.0,1.0,0.0
511,2,1.0,1.0,1.0
511,3,1.0,1.0,0.0
511,4,1.0,1.0,1.0
511,5,0.0,1.0,1.0
511,6,1.0,1.0,1.0
511,7,1.0,1.0,0.0
511,8,0.0,1.0,0.0
511,9,1.0,1.0,0.0
512,0,1.0,1.0,1.0
512,1,0.0,1.0,1.0
512,2,0.0,1.0,0.0
512,3,1.0,1.0,1.0
512,4,1.0,1.0,1.0
512,5,0.0,1.0,1.0
512,6,1.0,1.0,0.0
512,7,1.0,1.0,0.0
512,8,1.0,1.0,0.0
512,9,1.0,1.0,0.0
513,0,1.0,1.0,0.0
513,1,0.0,1.0,0.0
513,2,1.0,1.0,1.0
513,3,1.0,1.0,0.0
513,4,0.0,1.0,0.0
513,5,1.0,1.0,0.0
513,6,1.0,1.0,0.0
513,7,1.0,1.0,1.0
513,8,1.0,1.0,0.0
513,9,0.0,1.0,0.0
514,0,1.0,1.0,0.0
514,1,1.0,1.0,1.0
514,2,1.0,1.0,1.0
514,3,1.0,1.0,1.0
514,4,1.0,1.0,0.0
514,5,0.0,1.0,1.0
514,6,0.0,1.0,1.0
514,7,1.0,1.0,1.0
514,8,1.0,1.0,1.0
514,9,1.0,1.0,1.0
515,0,1.0,1.0,0.0
515,1,0.0,1.0,1.0
515,2,1.0,1.0,0.0
515,3,1.0,1.0,0.0
515,4,0.0,1.0,0.0
515,5,1.0,1.0,0.0
515,6,0.0,1.0,0.0
515,7,1.0,1.0,0.0
515,8,1.0,1.0,1.0
515,9,1.0,1.0,0.0
516,0,0.0,1.0,1.0
516,1,1.0,1.0,0.0
516,2,1.0,1.0,1.0
516,3,1.0,1.0,0.0
516,4,0.0,1.0,1.0
516,5,1.0,1.0,1.0
516,6,1.0,1.0,0.0
516,7,1.0,1.0,1.0
516,8,1.0,1.0,1.0
516,9,0.0,1.0,0.0
517,0,1.0,1.0,1.0
517,1,1.0,1.0,1.0
517,2,0.0,1.0,0.0
517,3,0.0,1.0,1.0
517,4,1.0,1.0,0.0
517,5,1.0,1.0,1.0
517,6,0.0,1.0,0.0
517,7,1.0,1.0,0.0
517,8,1.0,1.0,0.0
517,9,1.0,1.0,0.0
518,0,1.0,1.0,1.0
518,1,1.0,1.0,1.0
518,2,1.0,1.0,1.0
518,3,1.0,1.0,1.0
518,4,1.0,1.0,0.0
518,5,1.0,1.0,1.0
518,6,1.0,1.0,0.0
518,7,1.0,1.0,0.0
518,8,1.0,1.0,0.0
518,9,1.0,1.0,1.0
519,0,0.0,1.0,0.0
519,1,0.0,1.0,0.0
519,2,0.0,1.0,1.0
519,3,1.0,1.0,1.0
519,4,1.0,1.0,1.0
519,5,1.0,1.0,0.0
519,6,1.0,1.0,0.0
519,7,0.0,1.0,1.0
519,8,1.0,1.0,0.0
519,9,1.0,1.0,0.0
520,0,1.0,1.0,1.0
520,1,1.0,1.0,1.0
520,2,1.0,1.0,1.0
520,3,1.0,1.0,1.0
520,4,1.0,1.0,1.0
520,5,1.0,1.0,0.0
520,6,1.0,1.0,1.0
520,7,1.0,1.0,0.0
520,8,1.0,1.0,1.0
520,9,1.0,1.0,0.0
521,0,1.0,1.0,1.0
521,1,1.0,1.0,1.0
521,2,1.0,1.0,0.0
521,3,1.0,1.0,1.0
521,4,0.0,1.0,0.0
521,5,0.0,1.0,0.0
521,6,0.0,1.0,1.0
521,7,1.0,1.0,1.0
521,8,1.0,1.0,0.0
521,9,0.0,1.0,0.0
522,0,1.0,1.0,0.0
522,1,1.0,1.0,1.0
522,2,0.0,1.0,1.0
522,3,0.0,1.0,1.0
522,4,0.0,1.0,1.0
522,5,1.0,1.0,1.0
522,6,1.0,1.0,0.0
522,7,0.0,1.0,0.0
522,8,1.0,1.0,0.0
522,9,1.0,1.0,0.0
523,0,1.0,1.0,1.0
523,1,1.0,1.0,1.0
523,2,1.0,1.0,0.0
523,3,1.0,1.0,0.0
523,4,1.0,1.0,1.0
523,5,0.0,1.0,1.0
523,6,1.0,1.0,0.0
523,7,1.0,1.0,1.0
523,8,1.0,1.0,1.0
523,9,1.0,1.0,0.0
524,0,1.0,1.0,0.0
524,1,1.0,1.0,1.0
524,2,1.0,1.0,1.0
